Facular and Sunspot Indices from calc_spot_fac_history.pro
Spot Index is Sunspot Blocking Function
Facular Index is on GOME Mg index scale
Tue Nov 11 17:02:23 2014
  YEAR  MONTH    DAY       SPOT          FAC
  1910     5     2        75.1200       0.150174
  1910     5     3        95.6240       0.150106
  1910     5     4        98.9520       0.150141
  1910     5     5        78.0480       0.150125
  1910     5     6        43.4000       0.150122
  1910     5     7        17.0800       0.150724
  1910     5     8        27.7200       0.150412
  1910     5     9        61.1360       0.150362
  1910     5    10        42.0800       0.150566
  1910     5    11        38.2320       0.150769
  1910     5    12        70.8560       0.150660
  1910     5    13        81.8320       0.150351
  1910     5    14       107.1360       0.151064
  1910     5    15       205.8480       0.150869
  1910     5    16       266.2800       0.151635
  1910     5    17       284.0320       0.151688
  1910     5    18       384.4160       0.151697
  1910     5    19       326.9520       0.151752
  1910     5    20       318.8080       0.151705
  1910     5    21       259.8160       0.152221
  1910     5    22       186.1680       0.151924
  1910     5    23       115.4800       0.152533
  1910     5    24        76.1600       0.153096
  1910     5    25        19.5200       0.151534
  1910     5    26        11.4240       0.150165
  1910     5    27        10.9920       0.150274
  1910     5    28        21.9440       0.150132
  1910     5    29        11.5040       0.150139
  1910     5    30        21.5200       0.150198
  1910     5    31        22.5600       0.150156
  1910     6     1        72.2560       0.150206
  1910     6     2        60.3440       0.150807
  1910     6     3        54.8320       0.150438
  1910     6     4        48.0560       0.150476
  1910     6     5         8.0640       0.150569
  1910     6     6         6.9440       0.151269
  1910     6     7        10.7760       0.150131
  1910     6     8         2.8720       0.150056
  1910     6     9         4.4720       0.150055
  1910     6    10        10.2000       0.150168
  1910     6    11        12.0240       0.150072
  1910     6    12        11.5840       0.150690
  1910     6    13        11.5040       0.150394
  1910     6    14         6.7280       0.150199
  1910     6    15         1.8320       0.150105
  1910     6    16         6.3160       0.150113
  1910     6    17        10.8000       0.149421
  1910     6    18         3.0720       0.149446
  1910     6    19         0.0000       0.150174
  1910     6    20         0.0000       0.150185
  1910     6    21         0.0000       0.149484
  1910     6    22         0.0000       0.149490
  1910     6    23         8.5120       0.149498
  1910     6    24        14.3280       0.149498
  1910     6    25        14.0000       0.150209
  1910     6    26       102.8960       0.150207
  1910     6    27       122.9040       0.150301
  1910     6    28        66.5760       0.150907
  1910     6    29        24.8400       0.150950
  1910     6    30        18.0720       0.150891
  1910     7     1        85.0960       0.150172
  1910     7     2       134.5520       0.150418
  1910     7     3       164.7680       0.150354
  1910     7     4       198.2800       0.150993
  1910     7     5       186.2560       0.150925
  1910     7     6       181.9840       0.151152
  1910     7     7       207.8800       0.151630
  1910     7     8       176.4240       0.150942
  1910     7     9       122.8960       0.150660
  1910     7    10        59.0160       0.150707
  1910     7    11        31.5520       0.150520
  1910     7    12        28.3120       0.149881
  1910     7    13        20.5200       0.150229
  1910     7    14        30.3120       0.150888
  1910     7    15        34.9600       0.149913
  1910     7    16        38.2480       0.149869
  1910     7    17        38.5360       0.149876
  1910     7    18        11.4320       0.149936
  1910     7    19         6.1520       0.149895
  1910     7    20         2.1920       0.149854
  1910     7    21        12.0720       0.149205
  1910     7    22         0.0000       0.149214
  1910     7    23         0.0000       0.149217
  1910     7    24         0.0000       0.149223
  1910     7    25         0.0000       0.149223
  1910     7    26         0.8880       0.149213
  1910     7    27        34.9200       0.149191
  1910     7    28        38.3040       0.149182
  1910     7    29        33.9040       0.150239
  1910     7    30        35.7520       0.151094
  1910     7    31        63.1200       0.150476
  1910     8     1        14.6320       0.150574
  1910     8     2        56.0880       0.150573
  1910     8     3       102.9520       0.150581
  1910     8     4       106.8960       0.150595
  1910     8     5        95.7920       0.150613
  1910     8     6       131.9200       0.150778
  1910     8     7       165.7120       0.151313
  1910     8     8       216.0960       0.150635
  1910     8     9       222.6560       0.150230
  1910     8    10       217.3360       0.150819
  1910     8    11       183.6400       0.150684
  1910     8    12       120.3760       0.150712
  1910     8    13        80.1760       0.150231
  1910     8    14        45.3520       0.150157
  1910     8    15        18.0240       0.150174
  1910     8    16        16.4480       0.150183
  1910     8    17        34.9600       0.150184
  1910     8    18        14.6560       0.149773
  1910     8    19        12.6640       0.150122
  1910     8    20         0.0000       0.150119
  1910     8    21         0.0000       0.150080
  1910     8    22         0.0000       0.149480
  1910     8    23         0.0000       0.149483
  1910     8    24         0.0000       0.149479
  1910     8    25         0.0000       0.149470
  1910     8    26         3.8720       0.149456
  1910     8    27         3.9600       0.149433
  1910     8    28         0.0000       0.149414
  1910     8    29         0.0000       0.149406
  1910     8    30         2.1360       0.149410
  1910     8    31        31.2960       0.149423
  1910     9     1        47.3760       0.149646
  1910     9     2        69.1280       0.150269
  1910     9     3       110.8480       0.150631
  1910     9     4       108.9040       0.150805
  1910     9     5       142.3440       0.151031
  1910     9     6       123.5840       0.151058
  1910     9     7        93.0640       0.151093
